Thresh%	Bins	bytes	pSNR
99.568	14	2113004	13.50
99.568	16	2114140	13.57
99.568	18	2115380	18.77
99.568	20	2116704	19.55
99.568	22	2118068	19.98
99.568	24	2119452	19.51
99.568	26	2120380	20.00
99.568	28	2121124	21.13
99.568	30	2121856	20.84
99.568	32	2122592	21.46
99.568	34	2123332	21.15
99.568	36	2124080	21.47
99.568	38	2124820	22.08
99.568	40	2125572	24.00
99.568	42	2126312	24.42
99.568	44	2127064	23.95
99.568	46	2127836	24.71
99.568	48	2128448	25.12
99.568	50	2128960	24.27
99.568	52	2129484	24.83
99.568	54	2130008	25.00
99.568	56	2130524	24.67
99.568	58	2131044	24.80
99.568	60	2131456	28.15
99.568	62	2131828	29.20
99.568	64	2132208	29.10
99.568	66	2132572	29.34
99.568	68	2132952	28.87
99.568	70	2133320	28.32
99.568	72	2133700	28.53
99.568	74	2134072	31.45
99.568	76	2134436	30.16
99.568	78	2134816	30.51
99.568	80	2135184	30.32
99.568	82	2135544	30.06
99.568	84	2135856	30.28
99.568	86	2136172	30.29
99.568	88	2136488	30.56
99.568	90	2136816	30.50
99.568	92	2137132	30.47
99.568	94	2137416	29.29
99.568	96	2137680	30.19
99.568	98	2137936	30.09
99.568	100	2138216	29.88
99.568	102	2138484	28.90
99.568	104	2138752	28.96
99.568	106	2139016	29.59
99.568	108	2139280	30.62
99.568	110	2139548	30.71
99.568	112	2139808	30.42
99.568	114	2140040	30.54
99.568	116	2140276	31.94
99.568	118	2140488	32.51
99.568	120	2140708	32.43
99.568	122	2140936	32.38
99.568	124	2141140	32.23
99.568	126	2141340	32.19
99.568	128	2141536	32.68
99.568	130	2141716	32.69
99.568	132	2141908	32.38
99.568	134	2142100	32.33
99.568	136	2142280	32.33
99.568	138	2142472	31.34
99.568	140	2142660	31.90
99.568	142	2142852	32.82
99.568	144	2143036	32.82
99.568	146	2143224	32.93
99.568	148	2143404	32.70
99.568	150	2143580	32.11
99.568	152	2143756	32.40
99.568	154	2143932	32.29
99.568	156	2144104	32.37
99.568	158	2144276	32.24
99.568	160	2144448	31.99
99.568	162	2144616	31.99
99.568	164	2144780	31.90
99.568	166	2144944	31.72
99.568	168	2145096	33.04
99.568	170	2145260	33.04
99.568	172	2145416	32.67
99.568	174	2145572	33.15
99.568	176	2145732	33.11
99.568	178	2145892	33.42
99.568	180	2146040	33.28
99.568	182	2146196	33.21
99.568	184	2146348	33.55
99.568	186	2146488	33.78
99.568	188	2146636	33.27
99.568	190	2146780	33.28
99.568	192	2146920	33.27
99.568	194	2147068	33.14
99.568	196	2147200	33.26
99.568	198	2147336	33.34
99.568	200	2147468	33.11
99.546	10	2112008	8.44
99.546	12	2112776	13.18
99.546	14	2113780	13.52
99.546	16	2114972	13.56
99.546	18	2116260	18.74
99.546	20	2117636	19.56
99.546	22	2119064	19.97
99.546	24	2120536	19.53
99.546	26	2121512	20.00
99.546	28	2122296	21.16
99.546	30	2123060	20.84
99.546	32	2123840	21.47
99.546	34	2124612	21.15
99.546	36	2125392	21.55
99.546	38	2126156	22.05
99.546	40	2126952	24.00
99.546	42	2127732	24.44
99.546	44	2128536	23.96
99.546	46	2129336	24.54
99.546	48	2129984	25.13
99.546	50	2130524	24.51
99.546	52	2131080	24.84
99.546	54	2131632	24.85
99.546	56	2132168	24.66
99.546	58	2132704	24.76
99.546	60	2133136	28.34
99.546	62	2133532	29.23
99.546	64	2133924	29.17
99.546	66	2134316	29.49
99.546	68	2134704	28.86
99.546	70	2135096	28.47
99.546	72	2135480	28.63
99.546	74	2135864	31.30
99.546	76	2136268	31.59
99.546	78	2136652	30.33
99.546	80	2137048	30.42
99.546	82	2137436	30.09
99.546	84	2137772	30.31
99.546	86	2138100	30.49
99.546	88	2138432	30.87
99.546	90	2138764	30.58
99.546	92	2139092	30.55
99.546	94	2139392	29.26
99.546	96	2139672	30.42
99.546	98	2139948	30.04
99.546	100	2140232	29.91
99.546	102	2140512	28.83
99.546	104	2140796	29.16
99.546	106	2141068	29.64
99.546	108	2141336	30.60
99.546	110	2141612	30.72
99.546	112	2141884	30.49
99.546	114	2142148	30.51
99.546	116	2142384	31.67
99.546	118	2142620	32.59
99.546	120	2142856	32.45
99.546	122	2143084	32.44
99.546	124	2143296	32.40
99.546	126	2143504	32.30
99.546	128	2143708	32.19
99.546	130	2143916	32.79
99.546	132	2144116	32.38
99.546	134	2144312	32.50
99.546	136	2144508	32.53
99.546	138	2144712	32.16
99.546	140	2144896	32.06
99.546	142	2145092	32.02
99.546	144	2145284	32.87
99.546	146	2145476	33.08
99.546	148	2145672	32.83
99.546	150	2145860	32.63
99.546	152	2146048	32.45
99.546	154	2146236	32.32
99.546	156	2146412	32.46
99.546	158	2146588	32.27
99.546	160	2146772	31.98
99.546	162	2146956	31.67
99.546	164	2147128	31.99
99.546	166	2147288	31.74
99.546	168	2147456	31.97
99.546	170	2147624	33.19
99.546	172	2147788	32.90
99.546	174	2147952	33.30
99.546	176	2148112	33.20
99.546	178	2148284	33.63
99.546	180	2148448	33.55
99.546	182	2148620	33.42
99.546	184	2148772	33.69
99.546	186	2148928	33.84
99.546	188	2149084	33.42
99.546	190	2149236	33.37
99.546	192	2149380	33.36
99.546	194	2149528	33.27
99.546	196	2149672	33.20
99.546	198	2149808	33.51
99.546	200	2149948	33.29
99.524	10	2112740	8.46
99.524	12	2113544	13.16
99.524	14	2114588	13.53
99.524	16	2115820	13.61
99.524	18	2117196	16.26
99.524	20	2118624	19.53
99.524	22	2120100	19.96
99.524	24	2121656	19.53
99.524	26	2122704	19.99
99.524	28	2123520	21.20
99.524	30	2124332	21.07
99.524	32	2125140	21.56
99.524	34	2125944	21.16
99.524	36	2126752	21.50
99.524	38	2127576	21.55
99.524	40	2128392	23.98
99.524	42	2129232	24.41
99.524	44	2130060	23.99
99.524	46	2130904	24.23
99.524	48	2131592	24.97
99.524	50	2132168	24.39
99.524	52	2132740	24.87
99.524	54	2133304	24.85
99.524	56	2133872	25.37
99.524	58	2134440	24.71
99.524	60	2134904	28.28
99.524	62	2135304	29.24
99.524	64	2135720	29.26
99.524	66	2136136	29.49
99.524	68	2136540	28.86
99.524	70	2136944	28.58
99.524	72	2137352	27.64
99.524	74	2137768	30.41
99.524	76	2138172	31.70
99.524	78	2138600	30.36
99.524	80	2139012	30.50
99.524	82	2139412	30.36
99.524	84	2139756	30.40
99.524	86	2140104	30.54
99.524	88	2140452	30.72
99.524	90	2140796	30.56
99.524	92	2141144	30.40
99.524	94	2141448	30.26
99.524	96	2141744	30.50
99.524	98	2142036	30.03
99.524	100	2142336	29.93
99.524	102	2142636	29.80
99.524	104	2142920	29.12
99.524	106	2143204	28.97
99.524	108	2143488	29.82
99.524	110	2143780	30.87
99.524	112	2144064	30.68
99.524	114	2144352	29.99
99.524	116	2144604	31.07
99.524	118	2144852	32.65
99.524	120	2145092	32.55
99.524	122	2145328	32.52
99.524	124	2145556	32.65
99.524	126	2145784	32.47
99.524	128	2146004	32.27
99.524	130	2146220	32.84
99.524	132	2146420	32.48
99.524	134	2146628	32.67
99.524	136	2146832	32.41
99.524	138	2147036	32.31
99.524	140	2147236	31.57
99.524	142	2147440	32.12
99.524	144	2147644	32.96
99.524	146	2147852	33.01
99.524	148	2148056	33.14
99.524	150	2148264	32.94
99.524	152	2148460	32.42
99.524	154	2148648	32.44
99.524	156	2148840	32.45
99.524	158	2149032	32.51
99.524	160	2149216	32.32
99.524	162	2149408	31.71
99.524	164	2149592	32.15
99.524	166	2149760	32.01
99.524	168	2149932	31.91
99.524	170	2150108	33.15
99.524	172	2150280	33.22
99.524	174	2150452	32.84
99.524	176	2150624	33.32
99.524	178	2150804	33.80
99.524	180	2150984	33.67
99.524	182	2151148	33.48
99.524	184	2151304	33.45
99.524	186	2151472	33.89
99.524	188	2151628	33.53
99.524	190	2151788	33.49
99.524	192	2151940	33.51
99.524	194	2152088	33.46
99.524	196	2152244	33.35
99.524	198	2152396	33.48
99.524	200	2152540	33.58
99.500	10	2113508	8.43
99.500	12	2114348	13.13
99.500	14	2115436	13.36
99.500	16	2116732	13.67
99.500	18	2118156	16.26
99.500	20	2119652	19.37
99.500	22	2121212	20.00
99.500	24	2122820	19.61
99.500	26	2123960	20.01
99.500	28	2124812	21.31
99.500	30	2125652	21.06
99.500	32	2126492	21.59
99.500	34	2127344	21.23
99.500	36	2128192	21.43
99.500	38	2129060	21.59
99.500	40	2129916	24.06
99.500	42	2130784	24.52
99.500	44	2131652	24.09
99.500	46	2132532	24.20
99.500	48	2133268	25.05
99.500	50	2133880	24.74
99.500	52	2134476	24.73
99.500	54	2135064	25.08
99.500	56	2135656	25.39
99.500	58	2136256	24.69
99.500	60	2136744	28.36
99.500	62	2137176	29.18
99.500	64	2137608	29.44
99.500	66	2138040	29.46
99.500	68	2138468	28.91
99.500	70	2138896	28.70
99.500	72	2139332	27.60
99.500	74	2139760	30.37
99.500	76	2140188	31.72
99.500	78	2140628	30.39
99.500	80	2141060	30.57
99.500	82	2141472	30.42
99.500	84	2141840	30.45
99.500	86	2142200	30.59
99.500	88	2142576	30.75
99.500	90	2142928	30.67
99.500	92	2143284	30.53
99.500	94	2143616	30.40
99.500	96	2143936	30.49
99.500	98	2144248	30.37
99.500	100	2144556	29.75
99.500	102	2144860	30.15
99.500	104	2145148	29.07
99.500	106	2145452	29.35
99.500	108	2145760	29.89
99.500	110	2146056	30.91
99.500	112	2146360	30.95
99.500	114	2146664	30.66
99.500	116	2146936	31.00
99.500	118	2147188	32.74
99.500	120	2147440	32.69
99.500	122	2147688	32.62
99.500	124	2147932	32.69
99.500	126	2148172	32.44
99.500	128	2148396	32.45
99.500	130	2148632	32.99
99.500	132	2148844	32.77
99.500	134	2149052	32.86
99.500	136	2149276	32.61
99.500	138	2149484	32.56
99.500	140	2149708	31.63
99.500	142	2149924	32.21
99.500	144	2150140	33.13
99.500	146	2150352	33.15
99.500	148	2150568	33.25
99.500	150	2150780	33.03
99.500	152	2150988	32.39
99.500	154	2151188	32.70
99.500	156	2151388	32.57
99.500	158	2151580	32.64
99.500	160	2151780	32.51
99.500	162	2151980	32.26
99.500	164	2152160	32.24
99.500	166	2152344	32.14
99.500	168	2152524	31.95
99.500	170	2152712	32.16
99.500	172	2152900	33.36
99.500	174	2153080	32.94
99.500	176	2153264	33.49
99.500	178	2153448	33.48
99.500	180	2153632	33.79
99.500	182	2153796	33.64
99.500	184	2153972	33.65
99.500	186	2154140	33.93
99.500	188	2154308	34.16
99.500	190	2154472	33.66
99.500	192	2154636	33.64
99.500	194	2154796	33.62
99.500	196	2154960	33.39
99.500	198	2155108	33.61
99.500	200	2155260	33.72
99.475	10	2114324	8.46
99.475	12	2115200	13.13
99.475	14	2116344	13.37
99.475	16	2117684	13.68
99.475	18	2119164	14.71
99.475	20	2120748	19.20
99.475	22	2122384	19.93
99.475	24	2124060	19.61
99.475	26	2125276	20.02
99.475	28	2126172	21.31
99.475	30	2127036	21.02
99.475	32	2127924	21.10
99.475	34	2128828	21.18
99.475	36	2129728	21.62
99.475	38	2130616	21.60
99.475	40	2131524	24.12
99.475	42	2132424	24.36
99.475	44	2133344	24.09
99.475	46	2134252	23.87
99.475	48	2135056	25.06
99.475	50	2135688	24.68
99.475	52	2136312	24.64
99.475	54	2136932	24.96
99.475	56	2137548	25.36
99.475	58	2138168	24.72
99.475	60	2138684	27.65
99.475	62	2139144	29.29
99.475	64	2139612	29.34
99.475	66	2140056	29.37
99.475	68	2140512	29.11
99.475	70	2140956	28.86
99.475	72	2141400	28.51
99.475	74	2141860	28.26
99.475	76	2142316	32.05
99.475	78	2142764	30.40
99.475	80	2143212	30.60
99.475	82	2143660	30.22
99.475	84	2144044	30.14
99.475	86	2144420	30.44
99.475	88	2144800	30.44
99.475	90	2145176	30.67
99.475	92	2145556	30.58
99.475	94	2145904	30.38
99.475	96	2146244	30.26
99.475	98	2146560	30.45
99.475	100	2146884	30.26
99.475	102	2147196	30.06
99.475	104	2147512	29.04
99.475	106	2147824	29.25
99.475	108	2148148	29.85
99.475	110	2148464	30.92
99.475	112	2148776	30.95
99.475	114	2149088	30.65
99.475	116	2149380	30.80
99.475	118	2149648	32.27
99.475	120	2149912	32.89
99.475	122	2150176	32.75
99.475	124	2150440	32.80
99.475	126	2150688	32.65
99.475	128	2150932	32.56
99.475	130	2151164	32.72
99.475	132	2151400	33.10
99.475	134	2151632	32.74
99.475	136	2151852	32.70
99.475	138	2152076	32.76
99.475	140	2152304	32.38
99.475	142	2152520	32.24
99.475	144	2152756	32.11
99.475	146	2152984	33.19
99.475	148	2153212	33.43
99.475	150	2153432	33.08
99.475	152	2153652	32.97
99.475	154	2153860	32.64
99.475	156	2154068	32.63
99.475	158	2154272	32.74
99.475	160	2154488	32.54
99.475	162	2154688	32.23
99.475	164	2154884	31.90
99.475	166	2155076	32.24
99.475	168	2155264	32.05
99.475	170	2155460	32.16
99.475	172	2155656	33.30
99.475	174	2155848	33.40
99.475	176	2156048	33.56
99.475	178	2156232	33.51
99.475	180	2156420	34.00
99.475	182	2156600	33.96
99.475	184	2156776	33.77
99.475	186	2156948	33.89
99.475	188	2157124	34.10
99.475	190	2157296	33.78
99.475	192	2157468	33.71
99.475	194	2157636	33.76
99.475	196	2157800	33.68
99.475	198	2157960	33.59
99.475	200	2158120	33.67
99.448	10	2115176	8.45
99.448	12	2116084	13.13
99.448	14	2117284	13.41
99.448	16	2118688	13.69
99.448	18	2120248	14.96
99.448	20	2121884	19.16
99.448	22	2123624	19.94
99.448	24	2125372	19.64
99.448	26	2126668	20.06
99.448	28	2127608	21.30
99.448	30	2128520	20.97
99.448	32	2129464	21.09
99.448	34	2130400	21.25
99.448	36	2131332	21.53
99.448	38	2132276	21.62
99.448	40	2133232	24.16
99.448	42	2134172	24.39
99.448	44	2135140	24.09
99.448	46	2136096	23.90
99.448	48	2136936	25.07
99.448	50	2137604	24.10
99.448	52	2138256	24.58
99.448	54	2138912	24.99
99.448	56	2139556	25.28
99.448	58	2140196	24.70
99.448	60	2140732	27.71
99.448	62	2141244	29.40
99.448	64	2141732	29.45
99.448	66	2142192	29.46
99.448	68	2142656	29.34
99.448	70	2143132	29.00
99.448	72	2143604	28.48
99.448	74	2144084	28.51
99.448	76	2144564	31.73
99.448	78	2145020	30.58
99.448	80	2145492	30.75
99.448	82	2145968	30.52
99.448	84	2146376	30.30
99.448	86	2146776	30.53
99.448	88	2147184	30.57
99.448	90	2147576	30.79
99.448	92	2147976	30.77
99.448	94	2148340	30.76
99.448	96	2148696	29.50
99.448	98	2149036	30.43
99.448	100	2149364	30.29
99.448	102	2149712	30.13
99.448	104	2150036	29.06
99.448	106	2150376	29.54
99.448	108	2150700	29.87
99.448	110	2151028	30.87
99.448	112	2151352	30.97
99.448	114	2151680	30.74
99.448	116	2151976	30.70
99.448	118	2152256	31.97
99.448	120	2152540	32.97
99.448	122	2152824	32.83
99.448	124	2153096	32.79
99.448	126	2153352	32.82
99.448	128	2153608	32.74
99.448	130	2153860	32.54
99.448	132	2154100	33.09
99.448	134	2154332	32.72
99.448	136	2154580	32.83
99.448	138	2154808	32.83
99.448	140	2155048	32.54
99.448	142	2155288	31.82
99.448	144	2155528	32.36
99.448	146	2155764	33.23
99.448	148	2156000	33.31
99.448	150	2156236	33.45
99.448	152	2156456	33.24
99.448	154	2156680	32.69
99.448	156	2156900	32.71
99.448	158	2157124	32.73
99.448	160	2157340	32.79
99.448	162	2157560	32.59
99.448	164	2157756	31.84
99.448	166	2157964	32.43
99.448	168	2158164	32.31
99.448	170	2158364	32.15
99.448	172	2158572	33.52
99.448	174	2158772	33.57
99.448	176	2158964	33.14
99.448	178	2159156	33.74
99.448	180	2159356	33.61
99.448	182	2159552	34.09
99.448	184	2159744	33.87
99.448	186	2159928	33.81
99.448	188	2160120	34.16
99.448	190	2160296	34.43
99.448	192	2160480	33.84
99.448	194	2160664	33.83
99.448	196	2160828	33.84
99.448	198	2161000	33.68
99.448	200	2161176	33.84
99.421	10	2116068	8.48
99.421	12	2117016	13.13
99.421	14	2118268	13.43
99.421	16	2119744	13.72
99.421	18	2121372	14.98
99.421	20	2123080	19.17
99.421	22	2124896	19.93
99.421	24	2126740	19.75
99.421	26	2128116	20.03
99.421	28	2129100	21.34
99.421	30	2130068	20.96
99.421	32	2131056	21.09
99.421	34	2132032	21.29
99.421	36	2133016	21.54
99.421	38	2134004	21.65
99.421	40	2135000	24.14
99.421	42	2135996	24.40
99.421	44	2137004	24.04
99.421	46	2138016	23.97
99.421	48	2138888	25.11
99.421	50	2139592	24.09
99.421	52	2140276	24.61
99.421	54	2140964	24.96
99.421	56	2141624	25.25
99.421	58	2142308	24.71
99.421	60	2142888	24.84
99.421	62	2143428	29.44
99.421	64	2143924	29.54
99.421	66	2144416	29.19
99.421	68	2144916	29.42
99.421	70	2145408	29.12
99.421	72	2145900	28.51
99.421	74	2146388	28.57
99.421	76	2146888	31.87
99.421	78	2147396	30.51
99.421	80	2147892	30.86
99.421	82	2148396	30.65
99.421	84	2148820	30.40
99.421	86	2149248	30.61
99.421	88	2149668	30.64
99.421	90	2150088	31.21
99.421	92	2150496	30.92
99.421	94	2150872	30.82
99.421	96	2151244	29.48
99.421	98	2151592	30.70
99.421	100	2151952	30.30
99.421	102	2152304	30.16
99.421	104	2152652	30.04
99.421	106	2153004	29.31
99.421	108	2153344	29.90
99.421	110	2153692	29.45
99.421	112	2154044	31.15
99.421	114	2154388	30.91
99.421	116	2154708	30.20
99.421	118	2155016	31.33
99.421	120	2155304	33.03
99.421	122	2155580	32.92
99.421	124	2155864	32.91
99.421	126	2156136	33.02
99.421	128	2156404	32.74
99.421	130	2156656	32.58
99.421	132	2156924	33.27
99.421	134	2157176	33.05
99.421	136	2157420	33.08
99.421	138	2157668	32.80
99.421	140	2157916	32.82
99.421	142	2158160	31.87
99.421	144	2158404	32.48
99.421	146	2158656	33.38
99.421	148	2158904	33.47
99.421	150	2159156	33.57
99.421	152	2159400	33.31
99.421	154	2159628	32.65
99.421	156	2159860	32.98
99.421	158	2160080	32.84
99.421	160	2160316	32.91
99.421	162	2160536	32.77
99.421	164	2160748	32.52
99.421	166	2160972	32.49
99.421	168	2161184	32.38
99.421	170	2161400	32.14
99.421	172	2161604	32.42
99.421	174	2161808	33.72
99.421	176	2162016	33.41
99.421	178	2162228	33.87
99.421	180	2162432	33.81
99.421	182	2162644	34.20
99.421	184	2162836	34.07
99.421	186	2163040	34.00
99.421	188	2163228	34.31
99.421	190	2163424	34.49
99.421	192	2163612	34.00
99.421	194	2163796	33.95
99.421	196	2163972	33.98
99.421	198	2164164	33.90
99.421	200	2164344	33.76
99.392	10	2117004	9.43
99.392	12	2117992	13.10
99.392	14	2119300	13.43
99.392	16	2120848	14.37
99.392	18	2122540	15.08
99.392	20	2124356	19.11
99.392	22	2126248	19.65
99.392	24	2128172	19.77
99.392	26	2129640	20.07
99.392	28	2130672	21.27
99.392	30	2131692	21.30
99.392	32	2132724	21.02
99.392	34	2133748	21.38
99.392	36	2134776	21.51
99.392	38	2135816	21.64
99.392	40	2136860	24.72
99.392	42	2137920	24.06
99.392	44	2138964	24.01
99.392	46	2140004	24.11
99.392	48	2140944	25.01
99.392	50	2141672	24.96
99.392	52	2142404	24.40
99.392	54	2143112	24.94
99.392	56	2143824	25.67
99.392	58	2144544	24.62
99.392	60	2145148	24.92
99.392	62	2145716	28.39
99.392	64	2146248	29.36
99.392	66	2146752	29.34
99.392	68	2147272	29.66
99.392	70	2147784	29.22
99.392	72	2148304	28.58
99.392	74	2148828	28.79
99.392	76	2149356	31.79
99.392	78	2149868	32.00
99.392	80	2150404	30.65
99.392	82	2150928	30.76
99.392	84	2151380	30.41
99.392	86	2151820	30.62
99.392	88	2152268	30.93
99.392	90	2152704	30.99
99.392	92	2153128	30.81
99.392	94	2153528	30.68
99.392	96	2153920	30.52
99.392	98	2154296	30.79
99.392	100	2154672	30.31
99.392	102	2155036	30.12
99.392	104	2155408	30.09
99.392	106	2155764	29.16
99.392	108	2156132	29.59
99.392	110	2156508	30.07
99.392	112	2156876	31.19
99.392	114	2157236	31.00
99.392	116	2157564	30.89
99.392	118	2157876	31.25
99.392	120	2158188	32.58
99.392	122	2158488	33.07
99.392	124	2158772	32.98
99.392	126	2159048	33.01
99.392	128	2159320	32.83
99.392	130	2159600	32.80
99.392	132	2159880	33.38
99.392	134	2160136	33.39
99.392	136	2160400	33.07
99.392	138	2160656	32.98
99.392	140	2160924	32.99
99.392	142	2161180	32.54
99.392	144	2161444	32.50
99.392	146	2161700	32.53
99.392	148	2161972	33.49
99.392	150	2162232	33.76
99.392	152	2162476	33.35
99.392	154	2162724	33.35
99.392	156	2162968	32.91
99.392	158	2163208	32.88
99.392	160	2163448	33.01
99.392	162	2163676	32.90
99.392	164	2163904	32.49
99.392	166	2164140	32.11
99.392	168	2164356	32.52
99.392	170	2164572	32.26
99.392	172	2164788	32.45
99.392	174	2165012	33.68
99.392	176	2165232	33.76
99.392	178	2165448	33.36
99.392	180	2165664	33.86
99.392	182	2165888	34.40
99.392	184	2166100	34.31
99.392	186	2166308	34.04
99.392	188	2166520	34.02
99.392	190	2166712	34.53
99.392	192	2166908	34.52
99.392	194	2167108	34.11
99.392	196	2167308	34.09
99.392	198	2167496	34.02
99.392	200	2167684	33.93
99.361	10	2117984	9.39
99.361	12	2119020	13.05
99.361	14	2120396	13.42
99.361	16	2122016	14.26
99.361	18	2123780	15.11
99.361	20	2125688	19.18
99.361	22	2127656	19.66
99.361	24	2129684	20.02
99.361	26	2131228	20.18
99.361	28	2132332	21.21
99.361	30	2133408	21.45
99.361	32	2134488	21.03
99.361	34	2135552	21.43
99.361	36	2136632	21.48
99.361	38	2137724	21.69
99.361	40	2138816	24.70
99.361	42	2139916	24.07
99.361	44	2141012	24.21
99.361	46	2142092	24.08
99.361	48	2143088	24.98
99.361	50	2143872	25.07
99.361	52	2144636	24.49
99.361	54	2145380	24.96
99.361	56	2146132	25.32
99.361	58	2146876	24.79
99.361	60	2147520	24.87
99.361	62	2148120	28.44
99.361	64	2148660	29.54
99.361	66	2149204	29.42
99.361	68	2149748	29.80
99.361	70	2150280	29.10
99.361	72	2150832	28.70
99.361	74	2151392	28.97
99.361	76	2151932	30.98
99.361	78	2152480	32.14
99.361	80	2153028	30.66
99.361	82	2153580	30.89
99.361	84	2154064	30.72
99.361	86	2154528	30.75
99.361	88	2154984	30.87
99.361	90	2155432	31.04
99.361	92	2155884	30.94
99.361	94	2156316	30.79
99.361	96	2156728	30.66
99.361	98	2157132	30.74
99.361	100	2157528	30.62
99.361	102	2157912	30.37
99.361	104	2158296	30.42
99.361	106	2158676	29.20
99.361	108	2159056	29.46
99.361	110	2159428	30.05
99.361	112	2159824	31.13
99.361	114	2160212	31.23
99.361	116	2160556	30.88
99.361	118	2160884	31.03
99.361	120	2161200	32.59
99.361	122	2161520	33.30
99.361	124	2161812	33.12
99.361	126	2162100	33.13
99.361	128	2162396	32.97
99.361	130	2162696	32.93
99.361	132	2162996	32.80
99.361	134	2163260	33.50
99.361	136	2163528	33.01
99.361	138	2163800	33.16
99.361	140	2164076	33.17
99.361	142	2164352	32.84
99.361	144	2164632	32.74
99.361	146	2164912	32.54
99.361	148	2165184	33.53
99.361	150	2165456	33.62
99.361	152	2165716	33.77
99.361	154	2165972	33.54
99.361	156	2166224	32.96
99.361	158	2166476	32.97
99.361	160	2166724	33.00
99.361	162	2166972	33.09
99.361	164	2167208	32.85
99.361	166	2167444	32.04
99.361	168	2167672	32.67
99.361	170	2167908	32.55
99.361	172	2168140	32.35
99.361	174	2168368	33.90
99.361	176	2168596	33.91
99.361	178	2168828	33.46
99.361	180	2169068	34.04
99.361	182	2169292	34.05
99.361	184	2169520	34.39
99.361	186	2169744	34.23
99.361	188	2169952	34.26
99.361	190	2170164	34.56
99.361	192	2170372	34.78
99.361	194	2170580	34.26
99.361	196	2170792	34.21
99.361	198	2170988	34.16
99.361	200	2171184	34.06
99.330	10	2119012	9.21
99.330	12	2120084	13.05
99.330	14	2121516	13.41
99.330	16	2123220	14.18
99.330	18	2125084	15.11
99.330	20	2127064	19.19
99.330	22	2129144	19.61
99.330	24	2131252	20.01
99.330	26	2132916	20.10
99.330	28	2134068	21.15
99.330	30	2135200	21.22
99.330	32	2136332	21.02
99.330	34	2137452	21.42
99.330	36	2138584	21.48
99.330	38	2139728	21.72
99.330	40	2140872	24.67
99.330	42	2142016	24.05
99.330	44	2143160	24.23
99.330	46	2144296	24.06
99.330	48	2145348	24.92
99.330	50	2146192	24.89
99.330	52	2146980	24.45
99.330	54	2147748	24.97
99.330	56	2148548	25.13
99.330	58	2149336	24.80
99.330	60	2150016	24.92
99.330	62	2150632	28.57
99.330	64	2151216	29.48
99.330	66	2151780	29.48
99.330	68	2152352	29.81
99.330	70	2152924	29.11
99.330	72	2153496	28.82
99.330	74	2154072	27.81
99.330	76	2154652	30.76
99.330	78	2155208	32.11
99.330	80	2155780	30.69
99.330	82	2156356	30.88
99.330	84	2156880	30.55
99.330	86	2157372	30.86
99.330	88	2157848	30.87
99.330	90	2158320	31.12
99.330	92	2158792	30.94
99.330	94	2159252	30.84
99.330	96	2159692	30.63
99.330	98	2160120	30.48
99.330	100	2160528	30.72
99.330	102	2160936	30.52
99.330	104	2161328	30.30
99.330	106	2161728	29.25
99.330	108	2162124	29.46
99.330	110	2162532	30.07
99.330	112	2162936	31.01
99.330	114	2163328	31.19
99.330	116	2163680	30.96
99.330	118	2164020	30.91
99.330	120	2164356	32.27
99.330	122	2164696	33.36
99.330	124	2165024	33.17
99.330	126	2165336	33.20
99.330	128	2165644	33.22
99.330	130	2165952	33.07
99.330	132	2166256	32.86
99.330	134	2166544	33.55
99.330	136	2166828	33.12
99.330	138	2167120	33.33
99.330	140	2167408	33.04
99.330	142	2167688	32.92
99.330	144	2167984	32.04
99.330	146	2168276	32.70
99.330	148	2168560	33.67
99.330	150	2168848	33.79
99.330	152	2169124	33.89
99.330	154	2169388	33.60
99.330	156	2169648	32.90
99.330	158	2169912	33.26
99.330	160	2170176	33.10
99.330	162	2170444	33.21
99.330	164	2170688	33.01
99.330	166	2170932	32.74
99.330	168	2171192	32.92
99.330	170	2171432	32.63
99.330	172	2171672	32.37
99.330	174	2171912	32.68
99.330	176	2172152	34.06
99.330	178	2172400	33.72
99.330	180	2172628	34.22
99.330	182	2172872	34.09
99.330	184	2173104	34.64
99.330	186	2173344	34.52
99.330	188	2173568	34.36
99.330	190	2173788	34.51
99.330	192	2174016	34.74
99.330	194	2174236	34.36
99.330	196	2174448	34.33
99.330	198	2174656	34.33
99.330	200	2174864	34.26
99.296	10	2120100	9.21
99.296	12	2121212	13.05
99.296	14	2122720	13.43
99.296	16	2124500	14.19
99.296	18	2126436	15.15
99.296	20	2128516	19.15
99.296	22	2130704	19.65
99.296	24	2132888	20.06
99.296	26	2134688	20.08
99.296	28	2135892	21.17
99.296	30	2137088	21.17
99.296	32	2138252	20.98
99.296	34	2139440	21.43
99.296	36	2140620	21.40
99.296	38	2141816	21.72
99.296	40	2143008	22.08
99.296	42	2144216	24.05
99.296	44	2145404	24.29
99.296	46	2146604	23.86
99.296	48	2147736	24.87
99.296	50	2148624	25.25
99.296	52	2149432	24.37
99.296	54	2150260	24.97
99.296	56	2151092	25.00
99.296	58	2151908	24.90
99.296	60	2152620	24.88
99.296	62	2153284	28.52
99.296	64	2153892	29.58
99.296	66	2154488	29.67
99.296	68	2155076	29.81
99.296	70	2155684	29.18
99.296	72	2156284	28.95
99.296	74	2156884	27.80
99.296	76	2157464	29.20
99.296	78	2158072	32.48
99.296	80	2158676	30.84
99.296	82	2159272	30.90
99.296	84	2159828	30.51
99.296	86	2160348	30.52
99.296	88	2160840	30.74
