Thresh%	Bins	bytes	pSNR
99.677	182	2134792	33.40
99.677	184	2134844	33.40
99.677	186	2135012	33.39
99.677	188	2135092	33.40
99.677	190	2135200	33.40
99.677	192	2135288	33.41
99.677	194	2135432	33.39
99.677	196	2135464	33.40
99.677	198	2135584	33.42
99.677	200	2135640	33.40
99.661	10	2108028	17.84
99.661	12	2108068	22.60
99.661	14	2108356	24.07
99.661	16	2109200	24.98
99.661	18	2109508	25.29
99.661	20	2110668	25.78
99.661	22	2112460	25.98
99.661	24	2113796	26.35
99.661	26	2113800	26.95
99.661	28	2114184	27.14
99.661	30	2116080	27.06
99.661	32	2116084	26.98
99.661	34	2116756	26.93
99.661	36	2117768	26.69
99.661	38	2118096	26.65
99.661	40	2118724	26.70
99.661	42	2121716	26.99
99.661	44	2120016	26.89
99.661	46	2120952	30.56
99.661	48	2121040	31.12
99.661	50	2121580	31.16
99.661	52	2121588	31.31
99.661	54	2122528	31.17
99.661	56	2122616	30.95
99.661	58	2122660	31.48
99.661	60	2123988	31.53
99.661	62	2125968	31.41
99.661	64	2124200	31.46
99.661	66	2125012	31.58
99.661	68	2125032	31.48
99.661	70	2125584	31.46
99.661	72	2125604	31.62
99.661	74	2125772	31.74
99.661	76	2126184	31.43
99.661	78	2128240	31.63
99.661	80	2126924	31.60
99.661	82	2127316	31.69
99.661	84	2128980	31.77
99.661	86	2127504	31.61
99.661	88	2129184	31.64
99.661	90	2128396	31.69
99.661	92	2128712	31.70
99.661	94	2128760	31.77
99.661	96	2130256	31.61
99.661	98	2130520	31.65
99.661	100	2129308	31.69
99.661	102	2130848	31.79
99.661	104	2130976	31.78
99.661	106	2131156	31.66
99.661	108	2130488	31.81
99.661	110	2131572	31.77
99.661	112	2131736	31.76
99.661	114	2131220	31.71
99.661	116	2131972	31.81
99.661	118	2132204	31.80
99.661	120	2132404	31.82
99.661	122	2132552	31.74
99.661	124	2132696	33.40
99.661	126	2132888	33.44
99.661	128	2133036	33.42
99.661	130	2133208	33.43
99.661	132	2133248	33.46
99.661	134	2133472	33.44
99.661	136	2133456	33.44
99.661	138	2133828	33.44
99.661	140	2133976	33.45
99.661	142	2134108	33.46
99.661	144	2134236	33.47
99.661	146	2134160	33.48
99.661	148	2134572	33.49
99.661	150	2134612	33.44
99.661	152	2134804	33.50
99.661	154	2134904	33.49
99.661	156	2134984	33.51
99.661	158	2135168	33.46
99.661	160	2135324	33.46
99.661	162	2135368	33.52
99.661	164	2135556	33.47
99.661	166	2135656	33.49
99.661	168	2135840	33.52
99.661	170	2135884	33.51
99.661	172	2135932	33.52
99.661	174	2136148	33.47
99.661	176	2136280	33.53
99.661	178	2136372	33.50
99.661	180	2136468	33.51
99.661	182	2136608	33.53
99.661	184	2136688	33.53
99.661	186	2136820	33.54
99.661	188	2136920	33.53
99.661	190	2137036	33.51
99.661	192	2137160	33.54
99.661	194	2137264	33.52
99.661	196	2137368	33.54
99.661	198	2137412	33.54
99.661	200	2137576	33.52
99.644	10	2108560	17.84
99.644	12	2108608	22.60
99.644	14	2108892	24.07
99.644	16	2109744	24.97
99.644	18	2110056	25.30
99.644	20	2111380	25.84
99.644	22	2113112	25.99
99.644	24	2114552	26.36
99.644	26	2114556	26.97
99.644	28	2114880	27.16
99.644	30	2116960	27.08
99.644	32	2117504	26.78
99.644	34	2117584	27.01
99.644	36	2118724	26.68
99.644	38	2118940	26.78
99.644	40	2120032	26.71
99.644	42	2120884	26.39
99.644	44	2120896	26.93
99.644	46	2121868	30.35
99.644	48	2121940	31.20
99.644	50	2122520	31.23
99.644	52	2122528	31.34
99.644	54	2123540	31.24
99.644	56	2124028	31.02
99.644	58	2124096	31.55
99.644	60	2126720	31.55
99.644	62	2127356	31.44
99.644	64	2126032	31.32
99.644	66	2126164	31.67
99.644	68	2126180	31.56
99.644	70	2126828	31.54
99.644	72	2128920	31.68
99.644	74	2129228	31.79
99.644	76	2127464	31.55
99.644	78	2127804	31.67
99.644	80	2130024	31.67
99.644	82	2130280	31.76
99.644	84	2128648	31.85
99.644	86	2130668	31.58
99.644	88	2131016	31.71
99.644	90	2131252	31.73
99.644	92	2131484	31.71
99.644	94	2131664	31.81
99.644	96	2130452	31.69
99.644	98	2130668	31.88
99.644	100	2130680	31.73
99.644	102	2132356	31.87
99.644	104	2132288	31.84
99.644	106	2132872	31.67
99.644	108	2133064	31.78
99.644	110	2132352	31.90
99.644	112	2133440	31.78
99.644	114	2133572	31.83
99.644	116	2133692	31.91
99.644	118	2133976	31.88
99.644	120	2134120	31.85
99.644	122	2133516	31.77
99.644	124	2134492	33.55
99.644	126	2134588	33.58
99.644	128	2134316	33.56
99.644	130	2134860	33.58
99.644	132	2135104	33.57
99.644	134	2135252	33.58
99.644	136	2135380	33.59
99.644	138	2135612	33.58
99.644	140	2135732	33.62
99.644	142	2135796	33.57
99.644	144	2136024	33.59
99.644	146	2136184	33.61
99.644	148	2136324	33.60
99.644	150	2136484	33.63
99.644	152	2136596	33.61
99.644	154	2136704	33.62
99.644	156	2136920	33.63
99.644	158	2137056	33.61
99.644	160	2137152	33.63
99.644	162	2137368	33.65
99.644	164	2137516	33.64
99.644	166	2137508	33.63
99.644	168	2137760	33.65
99.644	170	2137884	33.64
99.644	172	2138024	33.65
99.644	174	2138156	33.65
99.644	176	2138288	33.64
99.644	178	2138296	33.66
99.644	180	2138492	33.66
99.644	182	2138620	33.65
99.644	184	2138692	33.68
99.644	186	2138800	33.66
99.644	188	2138932	33.66
99.644	190	2139036	33.67
99.644	192	2139128	33.68
99.644	194	2139248	33.67
99.644	196	2139324	33.65
99.644	198	2139456	33.68
99.644	200	2139560	33.68
99.627	10	2109120	17.83
99.627	12	2109172	22.58
99.627	14	2109460	24.07
99.627	16	2110336	24.97
99.627	18	2110644	25.30
99.627	20	2111996	25.85
99.627	22	2113768	26.01
99.627	24	2115284	26.39
99.627	26	2115780	26.30
99.627	28	2115792	27.19
99.627	30	2117828	27.11
99.627	32	2118556	26.85
99.627	34	2118560	27.05
99.627	36	2119640	26.75
99.627	38	2119948	26.83
99.627	40	2121020	26.74
99.627	42	2121948	26.41
99.627	44	2122028	26.99
99.627	46	2122952	30.41
99.627	48	2122980	30.77
99.627	50	2123760	31.33
99.627	52	2123768	31.42
99.627	54	2124768	31.32
99.627	56	2125248	31.33
99.627	58	2125272	31.63
99.627	60	2126316	31.46
99.627	62	2126328	31.66
99.627	64	2129124	31.42
99.627	66	2127456	31.78
99.627	68	2127860	31.67
99.627	70	2128096	31.75
99.627	72	2128252	31.79
99.627	74	2128416	31.92
99.627	76	2129016	31.65
99.627	78	2129172	31.70
99.627	80	2129916	31.88
99.627	82	2131884	31.82
99.627	84	2130968	31.84
99.627	86	2132404	31.75
99.627	88	2131060	31.76
99.627	90	2131268	31.88
99.627	92	2131388	31.85
99.627	94	2133284	31.90
99.627	96	2132680	31.87
99.627	98	2133624	31.93
99.627	100	2134036	31.83
99.627	102	2134260	31.95
99.627	104	2134464	31.92
99.627	106	2133444	31.85
99.627	108	2133496	31.93
99.627	110	2134924	32.00
99.627	112	2135192	31.90
99.627	114	2134396	31.93
99.627	116	2135596	31.76
99.627	118	2135792	31.97
99.627	120	2134996	31.91
99.627	122	2135024	31.93
99.627	124	2136300	33.68
99.627	126	2136460	33.71
99.627	128	2136596	33.71
99.627	130	2136832	33.69
99.627	132	2136960	33.69
99.627	134	2137140	33.71
99.627	136	2137252	33.69
99.627	138	2137488	33.72
99.627	140	2137584	33.75
99.627	142	2137820	33.72
99.627	144	2138016	33.72
99.627	146	2138164	33.75
99.627	148	2138264	33.74
99.627	150	2138496	33.76
99.627	152	2138620	33.72
99.627	154	2138776	33.77
99.627	156	2138916	33.76
99.627	158	2139004	33.77
99.627	160	2139208	33.76
99.627	162	2139328	33.77
99.627	164	2139456	33.79
99.627	166	2139608	33.76
99.627	168	2139732	33.75
99.627	170	2139840	33.78
99.627	172	2139956	33.80
99.627	174	2140036	33.78
99.627	176	2140156	33.79
99.627	178	2140288	33.80
99.627	180	2140480	33.78
99.627	182	2140604	33.75
99.627	184	2140672	33.81
99.627	186	2140824	33.80
99.627	188	2140940	33.81
99.627	190	2141060	33.79
99.627	192	2141160	33.79
99.627	194	2141268	33.81
99.627	196	2141476	33.79
99.627	198	2141560	33.81
99.627	200	2141672	33.82
99.608	10	2109712	17.83
99.608	12	2109760	22.57
99.608	14	2110052	24.06
99.608	16	2110980	24.92
99.608	18	2111264	25.30
99.608	20	2112660	25.86
99.608	22	2114444	26.02
99.608	24	2116000	26.40
99.608	26	2116536	26.32
99.608	28	2116540	27.21
99.608	30	2118732	27.28
99.608	32	2119440	26.88
99.608	34	2119444	27.08
99.608	36	2120936	26.77
99.608	38	2124824	26.53
99.608	40	2122084	26.76
99.608	42	2123016	26.66
99.608	44	2123024	27.02
99.608	46	2123960	30.48
99.608	48	2127540	31.02
99.608	50	2124752	31.40
99.608	52	2128408	31.62
99.608	54	2126468	31.56
99.608	56	2126472	31.40
99.608	58	2126496	31.81
99.608	60	2127532	31.69
99.608	62	2127544	31.74
99.608	64	2128728	31.58
99.608	66	2128796	31.66
99.608	68	2131432	31.75
99.608	70	2130032	31.77
99.608	72	2130048	31.40
99.608	74	2130336	31.87
99.608	76	2132708	31.80
99.608	78	2131096	31.75
99.608	80	2131392	31.97
99.608	82	2133604	31.91
99.608	84	2133852	31.90
99.608	86	2132396	31.83
99.608	88	2134412	31.94
99.608	90	2132732	31.96
99.608	92	2132772	31.89
99.608	94	2132832	31.98
99.608	96	2134116	31.96
99.608	98	2135628	31.99
99.608	100	2134700	31.84
99.608	102	2134712	32.01
99.608	104	2136300	32.04
99.608	106	2136504	31.94
99.608	108	2136692	31.91
99.608	110	2136908	32.08
99.608	112	2137060	32.04
99.608	114	2136076	32.02
99.608	116	2136692	31.91
99.608	118	2137688	32.07
99.608	120	2137840	32.03
99.608	122	2138052	32.08
99.608	124	2138152	32.08
99.608	126	2138396	33.82
99.608	128	2138576	33.84
99.608	130	2138692	33.85
99.608	132	2138960	33.83
99.608	134	2139156	33.85
99.608	136	2139308	33.84
99.608	138	2139504	33.85
99.608	140	2139724	33.88
99.608	142	2139876	33.86
99.608	144	2140004	33.87
99.608	146	2140104	33.88
99.608	148	2140104	33.89
99.608	150	2140492	33.90
99.608	152	2140572	33.84
99.608	154	2140740	33.91
99.608	156	2140876	33.90
99.608	158	2140976	33.92
99.608	160	2141288	33.88
99.608	162	2141436	33.90
99.608	164	2141516	33.93
99.608	166	2141684	33.90
99.608	168	2141816	33.91
99.608	170	2141996	33.94
99.608	172	2142060	33.92
99.608	174	2142320	33.93
99.608	176	2142456	33.90
99.608	178	2142576	33.93
99.608	180	2142704	33.94
99.608	182	2142780	33.94
99.608	184	2142952	33.94
99.608	186	2143052	33.94
99.608	188	2143180	33.94
99.608	190	2143320	33.94
99.608	192	2143404	33.94
99.608	194	2143500	33.96
99.608	196	2143656	33.94
99.608	198	2143732	33.92
99.608	200	2143888	33.96
99.588	10	2110328	17.83
99.588	12	2110384	22.56
99.588	14	2110676	24.05
99.588	16	2111632	24.94
99.588	18	2111924	25.31
99.588	20	2113316	25.87
99.588	22	2115184	26.03
99.588	24	2116800	26.43
99.588	26	2117404	26.34
99.588	28	2117408	27.23
99.588	30	2119708	27.31
99.588	32	2120532	26.91
99.588	34	2120536	27.11
99.588	36	2122088	26.83
99.588	38	2122092	26.87
99.588	40	2123064	26.76
99.588	42	2124044	26.93
99.588	44	2124052	27.04
99.588	46	2125240	26.98
99.588	48	2125304	31.08
99.588	50	2125844	31.47
99.588	52	2127444	31.68
99.588	54	2127776	31.64
99.588	56	2130564	31.51
99.588	58	2131120	31.84
99.588	60	2128816	31.80
99.588	62	2128816	31.82
99.588	64	2130212	31.66
99.588	66	2130292	31.63
99.588	68	2130832	32.00
99.588	70	2133252	31.82
99.588	72	2133812	31.54
99.588	74	2131840	31.96
99.588	76	2134472	31.92
99.588	78	2134628	31.81
99.588	80	2132760	32.05
99.588	82	2135320	31.91
99.588	84	2133876	31.97
99.588	86	2135836	31.99
99.588	88	2133928	32.07
99.588	90	2134272	32.07
99.588	92	2136812	32.00
99.588	94	2137024	32.06
99.588	96	2135720	32.12
99.588	98	2135732	31.99
99.588	100	2137780	31.92
99.588	102	2137996	32.04
99.588	104	2138204	32.15
99.588	106	2138400	32.14
99.588	108	2138564	32.01
99.588	110	2138848	32.14
99.588	112	2137788	32.14
99.588	114	2139212	32.07
99.588	116	2139464	32.07
99.588	118	2139628	32.17
99.588	120	2138704	32.17
99.588	122	2140064	32.19
99.588	124	2140116	31.96
99.588	126	2140408	33.94
99.588	128	2140560	33.99
99.588	130	2140848	33.98
99.588	132	2141036	34.00
99.588	134	2140440	34.03
99.588	136	2141424	34.00
99.588	138	2141504	34.01
99.588	140	2141800	34.00
99.588	142	2141940	34.04
99.588	144	2142016	33.98
99.588	146	2142220	34.01
99.588	148	2142460	34.03
99.588	150	2142604	34.02
99.588	152	2142756	34.04
99.588	154	2142980	34.01
99.588	156	2143128	34.02
99.588	158	2143240	34.04
99.588	160	2143460	34.02
99.588	162	2143572	34.06
99.588	164	2143792	34.06
99.588	166	2143900	34.07
99.588	168	2144052	34.04
99.588	170	2144160	34.08
99.588	172	2144368	34.06
99.588	174	2144488	34.06
99.588	176	2144588	34.08
99.588	178	2144700	34.07
99.588	180	2144856	34.08
99.588	182	2144972	34.07
99.588	184	2145100	34.08
99.588	186	2145196	34.09
99.588	188	2145392	34.10
99.588	190	2145492	34.09
99.588	192	2145584	34.09
99.588	194	2145728	34.08
99.588	196	2145840	34.11
99.588	198	2145960	34.08
99.588	200	2146116	34.10
99.568	10	2110976	17.82
99.568	12	2111032	22.55
99.568	14	2111328	24.05
99.568	16	2112312	24.92
99.568	18	2112628	25.27
99.568	20	2114076	25.86
99.568	22	2116040	26.04
99.568	24	2117576	26.44
99.568	26	2118264	25.92
99.568	28	2118268	27.26
99.568	30	2120672	27.34
99.568	32	2121576	26.94
99.568	34	2121580	27.14
99.568	36	2123176	26.85
99.568	38	2123180	26.90
99.568	40	2124212	26.79
99.568	42	2129112	27.09
99.568	44	2129592	27.13
99.568	46	2126392	27.00
99.568	48	2126680	31.01
99.568	50	2127220	31.55
99.568	52	2128772	31.76
99.568	54	2129088	31.68
99.568	56	2129092	31.56
99.568	58	2130276	31.94
99.568	60	2130308	31.88
99.568	62	2130320	31.85
99.568	64	2131632	31.74
99.568	66	2131644	31.71
99.568	68	2132816	32.00
99.568	70	2132840	31.93
99.568	72	2135640	31.78
99.568	74	2133280	32.09
99.568	76	2133868	32.20
99.568	78	2134240	31.90
99.568	80	2137036	32.01
99.568	82	2137280	32.01
99.568	84	2135436	32.13
99.568	86	2135464	32.18
99.568	88	2138168	32.03
99.568	90	2138276	32.07
99.568	92	2137112	32.13
99.568	94	2139020	32.08
99.568	96	2137472	32.16
99.568	98	2139532	32.04
99.568	100	2138080	32.10
99.568	102	2138092	32.12
99.568	104	2140124	32.23
99.568	106	2140388	32.22
99.568	108	2140632	32.03
99.568	110	2140900	32.13
99.568	112	2141096	32.27
99.568	114	2141336	32.16
99.568	116	2141468	32.19
99.568	118	2141716	32.28
99.568	120	2141904	32.27
99.568	122	2141272	32.18
99.568	124	2142336	32.13
99.568	126	2142588	34.10
99.568	128	2142768	34.12
99.568	130	2142940	34.14
99.568	132	2143148	34.13
99.568	134	2143368	34.11
99.568	136	2143568	34.13
99.568	138	2143740	34.13
99.568	140	2143928	34.15
99.568	142	2143952	34.18
99.568	144	2144304	34.14
99.568	146	2144500	34.15
99.568	148	2144692	34.17
99.568	150	2144800	34.16
99.568	152	2145044	34.19
99.568	154	2145204	34.15
99.568	156	2145300	34.19
99.568	158	2145504	34.19
99.568	160	2145656	34.20
99.568	162	2145876	34.19
99.568	164	2145972	34.18
99.568	166	2146164	34.22
99.568	168	2146292	34.18
99.568	170	2146444	34.18
99.568	172	2146568	34.22
99.568	174	2146768	34.21
99.568	176	2146868	34.22
99.568	178	2147108	34.16
99.568	180	2147260	34.22
99.568	182	2147404	34.19
99.568	184	2147552	34.21
99.568	186	2147712	34.23
99.568	188	2147816	34.22
99.568	190	2147972	34.24
99.568	192	2148016	34.23
99.568	194	2148212	34.22
99.568	196	2148340	34.25
99.568	198	2148464	34.22
99.568	200	2148576	34.23
99.546	10	2111656	17.82
99.546	12	2111712	22.55
99.546	14	2112024	24.05
99.546	16	2113000	24.92
99.546	18	2113340	25.27
99.546	20	2114896	25.91
99.546	22	2116852	26.04
99.546	24	2118440	26.46
99.546	26	2119420	26.60
99.546	28	2119424	27.32
99.546	30	2121692	27.36
99.546	32	2122616	26.96
99.546	34	2122620	27.16
99.546	36	2124236	26.87
99.546	38	2124240	26.92
99.546	40	2125424	26.80
99.546	42	2126376	27.12
99.546	44	2126384	27.09
99.546	46	2127952	27.01
99.546	48	2127976	31.07
99.546	50	2129548	31.61
99.546	52	2130144	31.83
99.546	54	2130328	31.78
99.546	56	2131244	31.48
99.546	58	2131620	32.02
99.546	60	2131676	31.95
99.546	62	2133436	31.97
99.546	64	2133468	31.83
99.546	66	2136096	31.89
99.546	68	2134388	32.09
99.546	70	2137144	32.04
99.546	72	2134496	31.97
99.546	74	2134920	32.14
99.546	76	2135600	32.28
99.546	78	2135948	31.93
99.546	80	2136452	32.11
99.546	82	2136884	32.12
99.546	84	2139344	32.20
99.546	86	2139864	32.29
99.546	88	2140012	32.03
99.546	90	2140428	32.14
99.546	92	2140640	32.15
99.546	94	2140868	32.21
99.546	96	2139160	32.25
99.546	98	2141520	32.13
99.546	100	2141724	32.29
99.546	102	2141984	32.17
99.546	104	2142308	32.32
99.546	106	2142552	32.29
99.546	108	2142816	32.11
99.546	110	2143048	32.29
99.546	112	2143204	32.37
99.546	114	2143464	32.26
99.546	116	2143652	32.36
99.546	118	2143948	32.16
99.546	120	2144184	32.34
99.546	122	2144352	32.27
99.546	124	2144580	32.30
99.546	126	2144780	34.24
99.546	128	2144976	34.23
99.546	130	2145144	34.26
99.546	132	2145388	34.26
99.546	134	2145640	34.25
99.546	136	2145824	34.27
99.546	138	2146048	34.26
99.546	140	2146252	34.28
99.546	142	2146488	34.31
99.546	144	2146640	34.29
99.546	146	2146112	34.29
99.546	148	2146952	34.30
99.546	150	2147192	34.31
99.546	152	2147412	34.33
99.546	154	2147516	34.26
99.546	156	2147692	34.33
99.546	158	2147948	34.33
99.546	160	2148096	34.35
99.546	162	2148300	34.30
99.546	164	2148400	34.34
99.546	166	2148620	34.35
99.546	168	2148668	34.33
99.546	170	2148940	34.31
99.546	172	2149092	34.36
99.546	174	2149244	34.35
99.546	176	2149424	34.35
99.546	178	2149588	34.35
99.546	180	2149728	34.34
99.546	182	2149836	34.37
99.546	184	2149976	34.37
99.546	186	2150116	34.36
99.546	188	2150264	34.38
99.546	190	2150380	34.37
99.546	192	2150536	34.36
99.546	194	2150668	34.37
99.546	196	2150760	34.38
99.546	198	2150872	34.39
99.546	200	2151084	34.36
99.524	10	2112372	17.82
99.524	12	2112448	22.42
99.524	14	2112776	24.01
99.524	16	2113740	24.92
99.524	18	2115092	25.51
99.524	20	2115684	25.93
99.524	22	2117672	26.05
99.524	24	2119340	26.47
99.524	26	2120368	26.61
99.524	28	2120372	27.34
99.524	30	2122716	27.38
99.524	32	2123740	26.98
99.524	34	2123744	27.19
99.524	36	2125440	26.89
99.524	38	2125444	26.94
99.524	40	2127056	26.85
99.524	42	2127632	26.81
99.524	44	2127640	27.12
99.524	46	2129252	27.05
99.524	48	2129260	31.08
99.524	50	2131444	31.66
99.524	52	2131468	31.83
99.524	54	2131640	31.86
99.524	56	2133024	31.67
99.524	58	2133328	32.09
99.524	60	2133392	32.06
99.524	62	2134876	32.02
99.524	64	2137844	31.98
99.524	66	2135400	32.06
99.524	68	2136016	32.18
99.524	70	2136028	32.07
99.524	72	2137000	32.03
99.524	74	2137024	32.24
99.524	76	2137164	32.36
99.524	78	2137676	32.06
99.524	80	2138112	32.19
99.524	82	2139148	32.18
99.524	84	2141560	32.26
99.524	86	2139184	32.29
99.524	88	2142212	32.18
99.524	90	2142580	32.20
99.524	92	2142904	32.32
99.524	94	2143224	32.23
99.524	96	2141060	32.27
99.524	98	2143764	32.30
99.524	100	2143952	32.33
99.524	102	2144296	32.26
99.524	104	2142880	32.40
99.524	106	2142904	32.41
99.524	108	2144844	32.28
99.524	110	2145300	32.25
99.524	112	2145556	32.44
99.524	114	2145736	32.40
99.524	116	2144308	32.37
99.524	118	2146192	32.24
99.524	120	2146468	32.43
99.524	122	2146624	32.39
99.524	124	2146924	32.43
99.524	126	2147128	32.38
99.524	128	2147336	34.36
99.524	130	2147576	34.41
99.524	132	2147780	34.38
99.524	134	2148040	34.39
99.524	136	2148152	34.46
99.524	138	2148460	34.42
99.524	140	2148632	34.44
99.524	142	2148920	34.41
99.524	144	2149100	34.46
99.524	146	2149200	34.41
99.524	148	2149416	34.43
99.524	150	2149632	34.46
99.524	152	2149860	34.44
99.524	154	2150004	34.47
99.524	156	2150204	34.43
99.524	158	2150352	34.48
99.524	160	2150608	34.46
99.524	162	2150768	34.47
99.524	164	2150924	34.49
99.524	166	2151112	34.48
99.524	168	2151276	34.50
99.524	170	2151436	34.49
99.524	172	2151692	34.49
99.524	174	2151816	34.47
99.524	176	2151880	34.51
99.524	178	2152120	34.51
99.524	180	2152140	34.50
99.524	182	2152336	34.51
99.524	184	2152592	34.49
99.524	186	2152776	34.47
99.524	188	2152948	34.53
99.524	190	2153068	34.52
99.524	192	2153236	34.53
99.524	194	2153316	34.52
99.524	196	2153520	34.49
99.524	198	2153684	34.53
99.524	200	2153812	34.52
99.500	10	2113128	17.82
99.500	12	2113204	22.42
99.500	14	2113532	24.00
99.500	16	2114516	24.93
99.500	18	2115920	25.51
99.500	20	2116536	25.92
99.500	22	2118528	26.07
99.500	24	2120296	26.49
99.500	26	2122424	26.70
99.500	28	2122428	27.38
99.500	30	2123740	27.40
99.500	32	2125580	26.99
99.500	34	2125584	27.29
99.500	36	2126672	26.91
99.500	38	2127216	26.69
99.500	40	2128248	26.87
99.500	42	2128860	26.91
99.500	44	2128860	27.14
99.500	46	2130660	27.07
99.500	48	2130668	31.14
99.500	50	2132820	31.74
99.500	52	2132852	31.81
99.500	54	2133116	31.93
99.500	56	2134536	31.79
99.500	58	2134892	31.53
99.500	60	2134968	32.14
99.500	62	2136600	32.21
99.500	64	2136636	32.05
99.500	66	2140204	31.87
99.500	68	2137892	32.27
99.500	70	2137904	32.14
99.500	72	2138668	32.13
99.500	74	2138684	32.31
99.500	76	2142172	32.40
99.500	78	2142696	32.14
99.500	80	2140008	32.20
99.500	82	2140960	32.40
99.500	84	2140980	32.30
99.500	86	2144028	32.35
99.500	88	2142308	32.17
99.500	90	2144828	32.38
99.500	92	2142592	32.40
99.500	94	2142708	32.34
99.500	96	2145716	32.39
99.500	98	2144256	32.40
99.500	100	2144268	32.43
99.500	102	2146648	32.31
99.500	104	2146876	32.38
99.500	106	2147148	32.52
99.500	108	2145120	32.49
99.500	110	2147620	32.35
99.500	112	2147596	32.50
99.500	114	2148116	32.49
99.500	116	2148356	32.42
99.500	118	2148644	32.42
99.500	120	2148792	32.53
99.500	122	2149060	32.52
99.500	124	2149408	32.55
99.500	126	2148448	32.31
99.500	128	2149836	34.50
99.500	130	2149976	34.55
99.500	132	2150292	34.54
99.500	134	2150484	34.56
99.500	136	2150680	34.56
99.500	138	2150988	34.56
99.500	140	2151144	34.55
99.500	142	2151404	34.58
99.500	144	2151376	34.61
99.500	146	2151752	34.56
99.500	148	2152040	34.58
99.500	150	2152260	34.62
99.500	152	2152396	34.59
99.500	154	2152668	34.62
99.500	156	2152828	34.57
99.500	158	2152964	34.61
99.500	160	2153232	34.63
99.500	162	2153464	34.63
99.500	164	2153616	34.62
99.500	166	2153712	34.58
99.500	168	2153828	34.64
99.500	170	2154176	34.59
99.500	172	2154300	34.62
99.500	174	2154544	34.65
99.500	176	2154656	34.65
99.500	178	2154840	34.65
99.500	180	2155040	34.62
99.500	182	2155156	34.65
99.500	184	2155324	34.66
99.500	186	2155456	34.66
99.500	188	2155636	34.66
99.500	190	2155792	34.66
99.500	192	2155924	34.66
99.500	194	2156092	34.66
99.500	196	2156228	34.67
99.500	198	2156332	34.68
99.500	200	2156488	34.69
99.475	10	2113912	17.82
99.475	12	2113988	22.40
99.475	14	2114320	23.99
99.475	16	2115312	24.93
99.475	18	2116744	25.52
99.475	20	2117452	25.89
99.475	22	2119448	26.08
99.475	24	2121220	26.50
99.475	26	2123408	26.72
99.475	28	2123408	27.41
99.475	30	2124896	27.42
99.475	32	2127016	27.41
99.475	34	2127020	27.32
99.475	36	2127960	26.93
99.475	38	2128632	26.71
99.475	40	2129596	26.93
99.475	42	2130164	26.94
99.475	44	2136000	27.36
99.475	46	2132096	27.09
99.475	48	2134032	31.16
99.475	50	2134348	31.81
99.475	52	2134536	31.86
99.475	54	2134544	32.02
99.475	56	2136260	31.86
99.475	58	2136540	31.61
99.475	60	2136584	32.22
99.475	62	2138236	32.33
99.475	64	2138264	32.25
99.475	66	2139588	31.99
99.475	68	2139704	32.38
99.475	70	2140220	32.25
99.475	72	2140496	32.29
99.475	74	2144056	31.88
99.475	76	2141648	32.46
99.475	78	2144948	32.31
99.475	80	2145280	32.26
99.475	82	2142760	32.50
99.475	84	2145804	32.39
99.475	86	2146488	32.40
99.475	88	2146552	32.36
99.475	90	2144204	32.47
99.475	92	2144580	32.52
99.475	94	2147892	32.43
99.475	96	2148120	32.50
99.475	98	2146240	32.56
99.475	100	2146280	32.42
99.475	102	2149056	32.44
99.475	104	2146872	32.48
99.475	106	2149540	32.61
99.475	108	2149824	32.58
99.475	110	2150036	32.37
99.475	112	2150376	32.44
99.475	114	2150652	32.58
99.475	116	2150944	32.52
99.475	118	2151152	32.54
99.475	120	2151396	32.64
99.475	122	2151660	32.63
99.475	124	2151980	32.53
99.475	126	2152184	32.46
99.475	128	2152440	34.67
99.475	130	2152684	34.70
99.475	132	2151800	34.70
99.475	134	2153164	34.68
99.475	136	2153416	34.68
99.475	138	2153620	34.70
99.475	140	2153860	34.68
99.475	142	2154064	34.72
99.475	144	2154316	34.76
99.475	146	2154576	34.69
99.475	148	2154696	34.73
99.475	150	2154912	34.74
99.475	152	2155172	34.75
99.475	154	2155420	34.77
99.475	156	2155580	34.71
99.475	158	2155724	34.77
99.475	160	2155996	34.76
99.475	162	2156040	34.79
99.475	164	2156384	34.74
99.475	166	2156468	34.79
99.475	168	2156756	34.79
99.475	170	2156936	34.78
99.475	172	2157052	34.77
99.475	174	2157284	34.79
99.475	176	2157432	34.79
99.475	178	2157664	34.79
99.475	180	2157788	34.82
99.475	182	2157968	34.80
99.475	184	2158224	34.81
99.475	186	2158324	34.80
99.475	188	2158512	34.78
99.475	190	2158668	34.82
99.475	192	2158856	34.83
99.475	194	2158924	34.84
99.475	196	2159148	34.81
99.475	198	2159276	34.80
99.475	200	2159484	34.83
99.448	10	2114744	17.79
99.448	12	2114820	22.40
99.448	14	2115504	23.43
99.448	16	2116164	24.92
99.448	18	2117628	25.52
99.448	20	2118352	25.90
99.448	22	2120432	26.08
99.448	24	2122580	26.52
99.448	26	2124924	26.73
99.448	28	2124928	27.42
99.448	30	2125996	27.44
99.448	32	2128324	27.43
99.448	34	2128324	27.34
99.448	36	2129392	27.61
99.448	38	2129948	26.73
99.448	40	2130956	26.95
99.448	42	2131656	27.04
99.448	44	2137748	27.26
99.448	46	2133648	27.16
99.448	48	2135460	31.36
99.448	50	2135780	31.88
99.448	52	2136280	31.93
99.448	54	2136280	32.03
99.448	56	2137932	31.93
99.448	58	2138188	31.95
99.448	60	2138240	32.30
99.448	62	2140016	32.11
99.448	64	2140036	32.33
